Main_Atlas_Number,Main_Display_Name,References,URL_Atlas,URL_Wiki,URL_NMR_Resource,NMR_URL,Record_URL
4106,"Dogbush Plantation, Scottish Borders (Marygold; Bunkle Edge)","Christison, D (1895) 'The forts of Selkirk, the Gala Water, the Southern slopes of the Lammermoors, and the north of Roxburgh'. Proc Soc Antiq Scot 29 (1894-50), 108-79  Lynn, F (1897) 'Bunkle Edge forts'. Hist Berwickshire Natur Club 15 (1894-5), 365-76 RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4106,http://www.wikidata.org/entity/Q31107543,Canmore,https://canmore.org.uk/site/59939,http://hillforts.arch.ox.ac.uk/records/SC4106.html
4107,"Warlawbank, Horseley Hill, Scottish Borders (Horseley Hill)","Christison, D (1895) 'The forts of Selkirk, the Gala Water, the Southern slopes of the Lammermoors, and the north of Roxburgh'. Proc Soc Antiq Scot 29 (1894-50), 108-79  Lynn, F (1897) 'Bunkle Edge forts'. Hist Berwickshire Natur Club 15 (1894-5), 365-76 RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4107,http://www.wikidata.org/entity/Q31107552,Canmore,https://canmore.org.uk/site/59942,http://hillforts.arch.ox.ac.uk/records/SC4107.html
4108,"Fosterland Burn, Scottish Borders (Fosterlands)","Christison, D (1895) 'The forts of Selkirk, the Gala Water, the Southern slopes of the Lammermoors, and the north of Roxburgh'. Proc Soc Antiq Scot 29 (1894-50), 108-79  RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4108,http://www.wikidata.org/entity/Q31107563,Canmore,https://canmore.org.uk/site/59943,http://hillforts.arch.ox.ac.uk/records/SC4108.html
4109,"Blue House, Scottish Borders (Sunnyside)",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4109,http://www.wikidata.org/entity/Q31107618,Canmore,https://canmore.org.uk/site/59910,http://hillforts.arch.ox.ac.uk/records/SC4109.html
4110,"Black Ball Camp, Somerset (British Camp)","Allcroft, A.H. 1908. Earthwork of England : prehistoric, Roman, Saxon, Danish, Norman, and mediaeval, London: Macmillan, 137.  Burrow, E.J. 1924. The ancient earthworks and camps of Somerset, Cheltenham: E.J. Burrow, 106-7.  Burrow, I. 1981. Hillfort and hill-top settlement in Somerset in the first to eighth centuries AD, British Archaeological Report (BAR) British Series 1, 91.   Grinsell, L.V. 1970. The archaeology of Exmoor : Bideford Bay to Bridgwater, Newton Abbot: David and Charles., 87, 201  Page, W. ed. 1911. Ancient earthworks, The Victoria History of Somerset, Volume Two, The Victoria History of the Counties of England, London: Constable and Co, 508.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4110,http://www.wikidata.org/entity/Q31115755,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4110.html
4111,"Brander Heugh, Scottish Borders (Lumsdaine)","Carter, S (1997) 'St Abb's Head (Coldingham parish), survey'. Disc Exc Scot (1997), 66 Kinghorn, R (1935) 'Unrecorded Berwickshire antiquities, being the Chalmers-Jervise Prize essay for 1933'. Proc Soc Antiq Scot 69 (1934-5), 157-67",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4111,http://www.wikidata.org/entity/Q31107622,Canmore,https://canmore.org.uk/site/59945,http://hillforts.arch.ox.ac.uk/records/SC4111.html
4112,"Cow Castle, Somerset (Ring Castle; Cae Castle)","Allcroft, A.H. 1908. Earthwork of England : prehistoric, Roman, Saxon, Danish, Norman, and mediaeval, London: Macmillan, 174.  Burrow, I. 1981. Hillfort and hill-top settlement in Somerset in the first to eighth centuries AD, British Archaeological Report (BAR) British Series 1, 91, 243.  Grinsell, L.V. 1970. The archaeology of Exmoor : Bideford Bay to Bridgwater, Newton Abbot: David and Charles, 76,85,86,89.  Page, J.L.W. 1890. An Exploration of Exmoor and the Hill Country of West Somerset: With Notes on Its Archaeology, 95-6.  Page, W. ed. 1911. Ancient earthworks, The Victoria History of Somerset, Volume Two, The Victoria History of the Counties of England, London: Constable and Co, 495.  Riley, H. 1997. Cow Castle, Exmoor, Somerset: an archaeological survey by the RCHME, Unpublished report RCHME.  Tugwell, Rev. G. 1863. North-Devon Scenery Book, London: Simpkin Marshall and Co, 51-2.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4112,http://www.wikidata.org/entity/Q5179394,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4112.html
4113,"Grabbist Hill, Somerset","Dennison, E. 1986. Somerset archaeology 1986, Somerset Archaeol Natur Hist, 130, 1986 141-61.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4113,http://www.wikidata.org/entity/Q31115776,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4113.html
4114,"Dean Castles, Scottish Borders (West Mains, Dean)","Hardy, J (1887) 'On some British remains near Oldcambus'. Hist Berwickshire Natur Club 11 (1885-6), 159-61 RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4114,http://www.wikidata.org/entity/Q31107436,Canmore,https://canmore.org.uk/site/59955,http://hillforts.arch.ox.ac.uk/records/SC4114.html
4115,"Siccar Point, Scottish Borders","James, H F (2003) 'Assessment survey: the Firth of Forth (Dunbar to the border of Fife)'. In Dawson, T, Coastal archaeology and erosion in Scotland. Edinburgh.  Kinghorn, R (1935) 'Unrecorded Berwickshire antiquities, being the Chalmers-Jervise Prize essay for 1933'. Proc Soc Antiq Scot 69 (1934-5), 157-67",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4115,http://www.wikidata.org/entity/Q31107442,Canmore,https://canmore.org.uk/site/59962,http://hillforts.arch.ox.ac.uk/records/SC4115.html
4116,"Holywell Haugh, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4116,http://www.wikidata.org/entity/Q31107450,Canmore,https://canmore.org.uk/site/59997,http://hillforts.arch.ox.ac.uk/records/SC4116.html
4117,"Fishwick Mains, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4117,http://www.wikidata.org/entity/Q31107455,Canmore,https://canmore.org.uk/site/59998,http://hillforts.arch.ox.ac.uk/records/SC4117.html
4118,"Oldberry Castle, Somerset (Oldbury Castle)","Burrow, E.J. 1924. The ancient earthworks and camps of Somerset, Cheltenham: E.J. Burrow, 90.  Burrow, I. 1981. Hillfort and hill-top settlement in Somerset in the first to eighth centuries AD, British Archaeological Report (BAR) British Series 1, 91, 269-70.  Page, W. ed. 1911. Ancient earthworks, The Victoria History of Somerset, Volume Two, The Victoria History of the Counties of England, London: Constable and Co, 493-4.  Wilson-North, R. 1997. Oldberry Castle, Dulverton, Somerset, Unpublished report RCHME.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4118,http://www.wikidata.org/entity/Q31115781,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4118.html
4119,"Mounsey Castle, Somerset (Mounsey Camp)","Burrow, E.J. 1924. The ancient earthworks and camps of Somerset, Cheltenham: E.J. Burrow, 88.  Burrow, I. 1981. Hillfort and hill-top settlement in Somerset in the first to eighth centuries AD, British Archaeological Report (BAR) British Series 1, 91, 240-1.  Page, J.L.W. 1890. An Exploration of Exmoor and the Hill Country of West Somerset: With Notes on Its Archaeology, 85-6.  Page, W. ed. 1911. Ancient earthworks, The Victoria History of Somerset, Volume Two, The Victoria History of the Counties of England, London: Constable and Co, 492-3.  Riley, H. 1999. Mounsey Castle and Brewer's Castle : two Iron Age enclosures in the Barle Valley, Somerset : an archaeological survey by the Royal Commission on the Historical Monuments of England, Unpublished report RCHME.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4119,http://www.wikidata.org/entity/Q31115793,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4119.html
4120,"Greenfield, Scottish Borders (Greenfield, Camp Field Fort; Hilltops)","Kinghorn, R (1935) 'Unrecorded Berwickshire antiquities, being the Chalmers-Jervise Prize essay for 1933'. Proc Soc Antiq Scot 69 (1934-5), 157-67",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4120,http://www.wikidata.org/entity/Q31107626,Canmore,https://canmore.org.uk/site/60079,http://hillforts.arch.ox.ac.uk/records/SC4120.html
4121,"Foulden, Scottish Borders (New Farm; No 9 Kirkbanny; Deans Burns)",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4121,http://www.wikidata.org/entity/Q31107628,Canmore,https://canmore.org.uk/site/60048,http://hillforts.arch.ox.ac.uk/records/SC4121.html
4122,"Edrington Bastle, Scottish Borders (Chesterfield; Witches Cleuch; Whiteadder Water)","Name Book, Ordnance Survey Object Name Books (6 inch and 1/2500 scale); available http://www.scotlandsplaces.gov.uk/",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4122,http://www.wikidata.org/entity/Q31107630,Canmore,https://canmore.org.uk/site/60093,http://hillforts.arch.ox.ac.uk/records/SC4122.html
4123,"Union Bridge, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4123,http://www.wikidata.org/entity/Q31107502,Canmore,https://canmore.org.uk/site/60100,http://hillforts.arch.ox.ac.uk/records/SC4123.html
4124,"Harper Heugh, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4124,http://www.wikidata.org/entity/Q31107513,Canmore,https://canmore.org.uk/site/127664,http://hillforts.arch.ox.ac.uk/records/SC4124.html
4125,"Pettico Wick, Scottish Borders","Kinghorn, R (1935) 'Unrecorded Berwickshire antiquities, being the Chalmers-Jervise Prize essay for 1933'. Proc Soc Antiq Scot 69 (1934-5), 157-67",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4125,http://www.wikidata.org/entity/Q31107522,Canmore,https://canmore.org.uk/site/60153,http://hillforts.arch.ox.ac.uk/records/SC4125.html
4126,"Fleurs, Scottish Borders",RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4126,http://www.wikidata.org/entity/Q31107528,Canmore,https://canmore.org.uk/site/60145,http://hillforts.arch.ox.ac.uk/records/SC4126.html
4127,"Brewer's Castle, Somerset","Burrow, I. 1981. Hillfort and hill-top settlement in Somerset in the first to eighth centuries AD, British Archaeological Report (BAR) British Series 1, 91, 255-6.  Dobson, D.P. 1931, The Archaeology of Somerset, 231.  Page, W. ed. 1911. Ancient earthworks, The Victoria History of Somerset, Volume Two, The Victoria History of the Counties of England, London: Constable and Co, 477.  Riley, H. 1999. Mounsey Castle and Brewer's Castle : two Iron Age enclosures in the Barle Valley, Somerset : an archaeological survey by the Royal Commission on the Historical Monuments of England, Unpublished report RCHME.               RCHME Archaeological Field Survey reports1991 - Riley H 1999 Mounsey Castle and Brewer's Castle: two Iron Age enclosures in the Barle Valley, Somerset. RCHME Survey report",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4127,http://www.wikidata.org/entity/Q31115803,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4127.html
4128,"Bennison's Brae, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4128,http://www.wikidata.org/entity/Q31107537,Canmore,https://canmore.org.uk/site/60151,http://hillforts.arch.ox.ac.uk/records/SC4128.html
4129,"Hetha Burn West, Northumberland","MacLauchlan, H. 1867. Notes not included in the memoirs already published on Roman roads in Northumberland (Alnwick), 38-9",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4129,http://www.wikidata.org/entity/Q31112435,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4129.html
4130,"Chester Hill, Scottish Borders (Greystonelees; Hindchester)","Christison, D (1895) 'The forts of Selkirk, the Gala Water, the Southern slopes of the Lammermoors, and the north of Roxburgh'. Proc Soc Antiq Scot 29 (1894-50), 108-79  Craw, J H (1921) 'Notes on Berwickshire Forts, with a description of those recently discovered'. Proc Soc Antiq Scot 55 (1920-1), 231-55 Kinghorn, R (1935) 'Unrecorded Berwickshire antiquities, being the Chalmers-Jervise Prize essay for 1933'. Proc Soc Antiq Scot 69 (1934-5), 157-67 RCAHMS (1909) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. First report and Inventory of Monuments and Constructions in the County of Berwick. HMSO: Edinburgh.  RCAHMS (1915) The Royal Commission on the Ancient and Historical Monuments and Constructions of Scotland. Sixth report and Inventory of Monuments and Constructions in the County of Berwick (Revised Issue). HMSO: Edinburgh",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4130,http://www.wikidata.org/entity/Q31107635,Canmore,https://canmore.org.uk/site/60178,http://hillforts.arch.ox.ac.uk/records/SC4130.html
4131,"Catch-a-Penny, Scottish Borders (Catch-a-Penny House; Lamberton Smallholdings)",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4131,http://www.wikidata.org/entity/Q31107647,Canmore,https://canmore.org.uk/site/60184,http://hillforts.arch.ox.ac.uk/records/SC4131.html
4132,"Fancove Head, Scottish Borders",NA,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4132,http://www.wikidata.org/entity/Q31107545,Canmore,https://canmore.org.uk/site/60179,http://hillforts.arch.ox.ac.uk/records/SC4132.html
4133,"Aytonlaw W, Scottish Borders (Castle Dikes; 8 Aytonlaw Cottages; Hairy Craigs Quarry; Eye Water)","Craw, J H (1921) 'Notes on Berwickshire Forts, with a description of those recently discovered'. Proc Soc Antiq Scot 55 (1920-1), 231-55 St Joseph, J K (1967) Air reconnaissance: recent results, 10'. Antiquity 41 (1967), 148-9",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4133,http://www.wikidata.org/entity/Q31107651,Canmore,https://canmore.org.uk/site/60251,http://hillforts.arch.ox.ac.uk/records/SC4133.html
4134,"Aytonlaw E, Scottish Borders (Castle Dikes; 8 Aytonlaw Cottages; Eye Water)","Craw, J H (1921) 'Notes on Berwickshire Forts, with a description of those recently discovered'. Proc Soc Antiq Scot 55 (1920-1), 231-55 St Joseph, J K (1967) Air reconnaissance: recent results, 10'. Antiquity 41 (1967), 148-9",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4134,http://www.wikidata.org/entity/Q31107653,Canmore,https://canmore.org.uk/site/60262,http://hillforts.arch.ox.ac.uk/records/SC4134.html
4135,"Camphill, Northumberland","Gates, T and Deegan, A. 2009. Monuments in the Landscape in Passmore, D.G. and Waddington, C. (eds). Managing Archaeological Landscapes in Northumberland. Till-Tweed Studies, Vol 1. Oxbow, 125-171.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4135,http://www.wikidata.org/entity/Q31112437,NA,NA,http://hillforts.arch.ox.ac.uk/records/EN4135.html
4136,"Linthill, Scottish Borders","Craw, J H (1921) 'Notes on Berwickshire Forts, with a description of those recently discovered'. Proc Soc Antiq Scot 55 (1920-1), 231-55",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C4136,http://www.wikidata.org/entity/Q31107575,Canmore,https://canmore.org.uk/site/60208,http://hillforts.arch.ox.ac.uk/records/SC4136.html
